Order ID,Order Date,Customer Name,Segment,Region,Country,Category,Sub-Category,Sales,Profit,Ship Mode,Data_Quality_Notes
ORD-102635,16-02-2020 00:00,,Consumer,Africa,China,Office Supplies,Chairs,3184.14,-412.03,First Class,Missing customer name
ORD-101570,16-06-2021 00:00,John Doe,Consumer,Asia,Brazil,Office Supplies,Chairs,4365.27,243.66,Second Class,
ORD-102560,18-12-2021 00:00,Li Wei,Consumer,Usca,China,Furniture,Phones,4039.8,1850.71,Second Class,
ORD-105415,22-02-2018 00:00,Anita Sharma,Corporate,Europe,USA,Technology,Chairs,3263.1,1896.53,Same Day,
ORD-103391,28-06-2018 00:00,Ravi Kumar,Home Office,Latam,Germany,Furniture,Binders,4204.44,1531.3,Second Class,
ORD-102965,17-06-2018 00:00,Maria  Gomez,Consumer,Asia,India,Office Supplies,Chairs,1439.36,377.06,Second Class,
ORD-103643,09-09-2018 00:00,Maria  Gomez,Consumer,Latam,China,Technology,Phones,3187.4,-140.93,Standard Class,
ORD-105951,24-04-2018 00:00,Anita Sharma,Consumer,Asia,Brazil,Furniture,Tables,2955.06,988.83,Standard Class,
ORD-105468,16-05-2019 00:00,,Consumer,Europe,China,Office Supplies,Chairs,3113.99,1116.26,Second Class,Missing customer name
ORD-103850,19-11-2022 00:00,John Doe,Consumer,Asia,Brazil,Technology,Tables,847.32,561.43,Same Day,
ORD-100872,16-01-2019 00:00,Ravi Kumar,Corporate,Asia,China,Technology,Storage,1389.83,1229.12,Second Class,
ORD-101252,24-03-2018 00:00,Li Wei,Consumer,Europe,India,Technology,Phones,1436.86,1366.7,Standard Class,
ORD-105947,30-03-2023 00:00,Anita Sharma,Consumer,Latam,India,Furniture,Chairs,3011.72,1457.65,First Class,
ORD-101314,08-05-2020 00:00,Ravi Kumar,Corporate,Latam,Germany,Office Supplies,Storage,4862.87,755.75,Same Day,
ORD-104820,29-03-2022 00:00,Ravi Kumar,Corporate,Africa,India,Furniture,Storage,4770.57,1479.1,Same Day,
ORD-102898,31-03-2022 00:00,,Home Office,Latam,China,Furniture,Tables,1139.81,-436.31,Second Class,Missing customer name
ORD-100077,19-04-2018 00:00,Li Wei,Consumer,Latam,China,Furniture,Binders,1527.7,1201.01,First Class,
ORD-102621,07-09-2022 00:00,Ravi Kumar,Consumer,Asia,India,Technology,Binders,185.13,89.08,Same Day,
ORD-104227,24-11-2021 00:00,,Corporate,Africa,USA,Office Supplies,Binders,1997.08,176.3,Same Day,Missing customer name
ORD-100600,16-03-2021 00:00,John Doe,Home Office,Europe,China,Furniture,Binders,4174.2,-271.75,Standard Class,
ORD-105868,27-09-2018 00:00,,Home Office,Europe,Germany,Office Supplies,Phones,4579.18,-19.02,Second Class,Missing customer name
ORD-101065,24-12-2019 00:00,John Doe,Corporate,Usca,USA,Technology,Chairs,1186.3,1980.02,Second Class,
ORD-102136,26-05-2018 00:00,John Doe,Consumer,Africa,India,Furniture,Chairs,1332.64,538.48,Same Day,
ORD-102449,13-02-2018 00:00,Ravi Kumar,Consumer,Asia,Brazil,Office Supplies,Phones,1108.14,1819.41,First Class,
ORD-102343,20-06-2020 00:00,,Corporate,Usca,China,Technology,Tables,1753.77,-92.75,First Class,Missing customer name
ORD-101863,13-01-2020 00:00,John Doe,Corporate,Usca,Brazil,Furniture,Chairs,4024.77,10.15,First Class,
ORD-101318,22-11-2021 00:00,Li Wei,Corporate,Europe,Germany,Furniture,Storage,3236.05,894.53,First Class,
ORD-104711,20-09-2018 00:00,Ravi Kumar,Corporate,Latam,USA,Office Supplies,Chairs,3930.77,373.83,Second Class,
ORD-103597,07-08-2021 00:00,,Consumer,Asia,Brazil,Office Supplies,Phones,2917.24,1109.79,Standard Class,Missing customer name
ORD-103762,07-06-2022 00:00,,Consumer,Africa,Germany,Furniture,Tables,1292.38,555.12,First Class,Missing customer name
ORD-105984,09-05-2018 00:00,Maria  Gomez,Corporate,Usca,Brazil,Furniture,Chairs,1143.83,1528.99,First Class,
ORD-105142,01-01-2019 00:00,,Consumer,Asia,Brazil,Technology,Phones,49.96,578.9,Standard Class,Missing customer name
ORD-104670,09-03-2022 00:00,Ravi Kumar,Consumer,Europe,Germany,Technology,Storage,3906.01,930.87,Second Class,
ORD-102190,01-10-2022 00:00,Li Wei,Corporate,Usca,China,Furniture,Binders,4236.37,302.68,Standard Class,
ORD-100992,07-02-2023 00:00,,Home Office,Usca,Brazil,Office Supplies,Storage,3842.57,1260.1,Standard Class,Missing customer name
ORD-102712,06-05-2018 00:00,Maria  Gomez,Consumer,Europe,Germany,Office Supplies,Storage,376.64,1136.84,First Class,
ORD-102192,26-12-2019 00:00,Ravi Kumar,Consumer,Europe,Brazil,Furniture,Tables,3812.3,492.5,Standard Class,
ORD-101248,01-12-2021 00:00,John Doe,Home Office,Europe,China,Technology,Chairs,233.61,190.08,Standard Class,
ORD-103054,24-04-2021 00:00,Anita Sharma,Corporate,Asia,Germany,Furniture,Binders,532.44,1035.26,Second Class,
ORD-104598,11-07-2021 00:00,Anita Sharma,Consumer,Asia,Brazil,Office Supplies,Phones,2205.17,1857.88,First Class,
ORD-104033,19-08-2019 00:00,John Doe,Consumer,Asia,India,Furniture,Binders,2383.35,-168.39,First Class,
ORD-101997,03-07-2020 00:00,,Home Office,Latam,China,Furniture,Chairs,4081.51,1497.79,Same Day,Missing customer name
ORD-104916,16-12-2020 00:00,Anita Sharma,Consumer,Usca,Brazil,Technology,Tables,3399.24,857.48,First Class,
ORD-103687,06-06-2023 00:00,Anita Sharma,Corporate,Asia,USA,Office Supplies,Chairs,770.83,813.9,Second Class,
ORD-102151,15-04-2019 00:00,John Doe,Consumer,Latam,Germany,Office Supplies,Phones,1134.6,1904.21,Second Class,
ORD-104018,20-05-2018 00:00,,Consumer,Usca,Brazil,Furniture,Binders,1431.95,1014.69,Second Class,Missing customer name
ORD-103110,11-11-2019 00:00,,Home Office,Asia,China,Office Supplies,Storage,622.74,1576.29,Same Day,Missing customer name
ORD-101970,07-12-2018 00:00,John Doe,Consumer,Europe,China,Office Supplies,Chairs,1441.79,786.19,Same Day,
ORD-100197,17-02-2018 00:00,,Corporate,Africa,USA,Office Supplies,Tables,3644.35,124.63,Second Class,Missing customer name
ORD-105765,11-01-2019 00:00,,Consumer,Asia,USA,Office Supplies,Tables,1210.8,1236.23,First Class,Missing customer name
ORD-102626,13-10-2022 00:00,Ravi Kumar,Corporate,Africa,Brazil,Technology,Binders,4177.62,1807.94,Same Day,
ORD-101202,11-01-2019 00:00,Ravi Kumar,Corporate,Asia,India,Technology,Storage,2350.24,1603.08,First Class,
ORD-105567,01-02-2019 00:00,John Doe,Consumer,Europe,China,Technology,Phones,1618.06,-4.09,Same Day,
ORD-105742,27-01-2022 00:00,Li Wei,Corporate,Africa,India,Technology,Storage,2065.03,292.22,Standard Class,
ORD-105788,20-01-2022 00:00,Anita Sharma,Consumer,Latam,India,Technology,Binders,3548.94,792.2,Second Class,
ORD-105408,03-01-2021 00:00,Ravi Kumar,Corporate,Europe,Brazil,Office Supplies,Storage,2586.38,929.01,Standard Class,
ORD-102035,13-07-2019 00:00,Anita Sharma,Consumer,Africa,Germany,Furniture,Binders,41.36,-15.46,Second Class,
ORD-100477,28-06-2021 00:00,Maria  Gomez,Consumer,Africa,Germany,Furniture,Storage,4612.01,75.03,Standard Class,
ORD-101254,07-04-2022 00:00,John Doe,Consumer,Europe,Germany,Technology,Chairs,334.65,1397.08,First Class,
ORD-100922,09-02-2019 00:00,Li Wei,Consumer,Europe,USA,Office Supplies,Tables,4693.41,1325.79,First Class,
ORD-100419,14-01-2020 00:00,Maria  Gomez,Home Office,Europe,China,Technology,Binders,145.62,1598.02,Second Class,
ORD-102204,22-09-2020 00:00,Maria  Gomez,Corporate,Usca,USA,Furniture,Binders,3856.04,1832.32,First Class,
ORD-102597,17-04-2021 00:00,,Home Office,Latam,China,Office Supplies,Tables,2675.7,270.65,Second Class,Missing customer name
ORD-101120,24-01-2018 00:00,Maria  Gomez,Corporate,Asia,China,Office Supplies,Phones,2531.1,1648.99,Standard Class,
ORD-103068,01-01-2022 00:00,John Doe,Corporate,Africa,China,Office Supplies,Binders,368.53,1165.03,Second Class,
ORD-100950,19-03-2023 00:00,Ravi Kumar,Consumer,Asia,Brazil,Furniture,Chairs,1197.53,1894.43,Same Day,
ORD-102336,09-05-2022 00:00,John Doe,Corporate,Europe,Germany,Furniture,Storage,3888.85,180.19,Standard Class,
ORD-105373,08-09-2021 00:00,Ravi Kumar,Consumer,Latam,USA,Technology,Chairs,4456.84,174.18,Standard Class,
ORD-102243,17-06-2020 00:00,Maria  Gomez,Consumer,Latam,USA,Technology,Binders,2647.95,1260.73,Second Class,
ORD-102645,02-10-2020 00:00,Maria  Gomez,Corporate,Usca,Brazil,Furniture,Phones,1769.95,1821.03,Same Day,
ORD-101857,07-12-2019 00:00,Li Wei,Corporate,Europe,China,Technology,Binders,304.42,1561.39,Same Day,
ORD-104612,24-07-2022 00:00,Ravi Kumar,Corporate,Africa,Germany,Furniture,Phones,3412.48,1317.6,First Class,
ORD-105754,05-08-2018 00:00,Maria  Gomez,Corporate,Usca,India,Office Supplies,Tables,1395.84,468.27,Standard Class,
ORD-101865,07-09-2018 00:00,,Consumer,Europe,India,Technology,Storage,279.79,1294.42,First Class,Missing customer name
ORD-102912,04-08-2022 00:00,Anita Sharma,Corporate,Usca,Brazil,Furniture,Chairs,3330.93,1502.74,Standard Class,
ORD-105237,13-10-2022 00:00,Li Wei,Corporate,Asia,Germany,Furniture,Phones,2431.17,1383.21,Standard Class,
ORD-102853,09-12-2021 00:00,John Doe,Corporate,Europe,India,Furniture,Chairs,64.75,1192.03,Standard Class,
ORD-104910,23-01-2021 00:00,Li Wei,Corporate,Africa,India,Technology,Tables,559.07,-382.17,Standard Class,
ORD-105996,12-12-2022 00:00,Anita Sharma,Corporate,Africa,USA,Technology,Binders,3497.51,1149.29,Second Class,
ORD-103228,22-04-2019 00:00,Ravi Kumar,Consumer,Europe,Germany,Office Supplies,Phones,323.04,695.74,Same Day,
ORD-103719,06-06-2023 00:00,John Doe,Home Office,Usca,India,Technology,Storage,4330.49,1903.92,Standard Class,
ORD-103228,22-07-2020 00:00,John Doe,Consumer,Latam,USA,Technology,Phones,1560.07,1017.97,First Class,
ORD-102371,05-06-2018 00:00,Ravi Kumar,Home Office,Europe,Germany,Technology,Binders,447.89,1020.57,First Class,
ORD-102891,07-11-2021 00:00,Li Wei,Corporate,Africa,China,Office Supplies,Binders,3799.99,1985.14,Second Class,
ORD-103756,16-09-2022 00:00,Maria  Gomez,Corporate,Asia,Germany,Office Supplies,Storage,2624.51,-266.03,Same Day,
ORD-104225,22-03-2019 00:00,Li Wei,Consumer,Africa,Brazil,Office Supplies,Storage,1536.67,190.79,Standard Class,
ORD-100094,10-10-2019 00:00,Anita Sharma,Consumer,Latam,USA,Technology,Tables,2033.46,1140.2,Second Class,
ORD-102674,07-11-2022 00:00,,Corporate,Africa,China,Furniture,Chairs,111.95,288.09,First Class,Missing customer name
ORD-101955,04-12-2019 00:00,Maria  Gomez,Consumer,Latam,USA,Technology,Phones,3315.18,365.38,Same Day,
ORD-100793,13-07-2020 00:00,Li Wei,Corporate,Europe,USA,Office Supplies,Tables,1832.04,1731.61,Standard Class,
ORD-101834,31-01-2018 00:00,,Consumer,Africa,India,Technology,Chairs,3571.62,948.38,Same Day,Missing customer name
ORD-102116,04-08-2019 00:00,,Home Office,Usca,Germany,Technology,Tables,3142.71,-242.84,First Class,Missing customer name
ORD-105779,08-04-2019 00:00,Ravi Kumar,Consumer,Usca,USA,Furniture,Storage,3258.01,277.16,Second Class,
ORD-104106,12-05-2021 00:00,Anita Sharma,Consumer,Africa,USA,Furniture,Storage,3965.5,-309.85,Second Class,
ORD-103325,15-01-2021 00:00,Anita Sharma,Corporate,Africa,Brazil,Technology,Binders,3157.63,890.32,First Class,
ORD-105961,09-06-2020 00:00,Anita Sharma,Consumer,Asia,Brazil,Office Supplies,Phones,2096.54,-66.83,Standard Class,
ORD-102919,15-07-2020 00:00,Maria  Gomez,Corporate,Africa,Brazil,Technology,Phones,1952.69,1642.79,Standard Class,
ORD-102597,27-01-2020 00:00,John Doe,Consumer,Asia,USA,Technology,Phones,602.31,943.29,Same Day,
ORD-103205,15-10-2020 00:00,Maria  Gomez,Consumer,Asia,China,Technology,Tables,3898.32,-351.56,First Class,
ORD-104807,30-11-2022 00:00,Li Wei,Consumer,Asia,Germany,Office Supplies,Tables,3806.74,252.19,First Class,
ORD-100814,04-10-2021 00:00,,Consumer,Asia,USA,Office Supplies,Phones,1235.26,1040.84,Standard Class,Missing customer name
ORD-100345,25-05-2022 00:00,,Consumer,Europe,India,Office Supplies,Binders,4314.1,338.75,First Class,Missing customer name
ORD-102349,01-08-2021 00:00,John Doe,Consumer,Usca,China,Office Supplies,Chairs,2947.07,782.94,Second Class,
ORD-100362,24-12-2021 00:00,Li Wei,Corporate,Asia,China,Office Supplies,Tables,2396.04,1773.41,Standard Class,
ORD-102443,26-01-2021 00:00,John Doe,Consumer,Usca,Germany,Technology,Phones,92.39,375.09,Standard Class,
ORD-102265,22-10-2019 00:00,,Corporate,Asia,China,Office Supplies,Storage,1916.79,339.68,Second Class,Missing customer name
ORD-102188,14-09-2021 00:00,Maria  Gomez,Home Office,Usca,Germany,Technology,Tables,3205.15,1549.39,First Class,
ORD-103005,14-10-2022 00:00,Anita Sharma,Consumer,Africa,China,Technology,Chairs,453.29,296.89,Standard Class,
ORD-103281,25-09-2021 00:00,,Consumer,Africa,Germany,Technology,Tables,2300.54,-305.1,Standard Class,Missing customer name
ORD-100984,09-01-2020 00:00,Ravi Kumar,Corporate,Usca,Brazil,Furniture,Chairs,4967.21,-47.64,Standard Class,
ORD-101639,31-07-2021 00:00,Anita Sharma,Home Office,Asia,Brazil,Office Supplies,Chairs,3584.11,1872,First Class,
ORD-100827,28-12-2018 00:00,,Consumer,Europe,China,Office Supplies,Tables,2736.62,1833.23,Standard Class,Missing customer name
ORD-102730,14-09-2020 00:00,Maria  Gomez,Consumer,Usca,China,Technology,Chairs,2667.5,62.03,First Class,
ORD-103531,07-10-2019 00:00,John Doe,Home Office,Latam,Germany,Furniture,Tables,223.61,883.75,Same Day,
ORD-104451,02-12-2021 00:00,Anita Sharma,Consumer,Europe,Germany,Office Supplies,Tables,4786.79,-156.58,Second Class,
ORD-105443,05-01-2020 00:00,Maria  Gomez,Corporate,Latam,USA,Technology,Binders,4641.25,1186.69,First Class,
ORD-102935,29-10-2019 00:00,Li Wei,Corporate,Usca,Brazil,Furniture,Storage,3413.61,-36.74,First Class,
ORD-103876,24-08-2021 00:00,Ravi Kumar,Consumer,Asia,USA,Technology,Chairs,499.56,-375.52,Second Class,
ORD-105959,08-03-2019 00:00,Anita Sharma,Home Office,Latam,USA,Furniture,Tables,1043.13,1562.24,First Class,
ORD-100126,22-01-2018 00:00,John Doe,Consumer,Usca,India,Technology,Chairs,923.63,313.5,Second Class,
ORD-103177,24-05-2019 00:00,Li Wei,Corporate,Europe,Germany,Office Supplies,Tables,2600.29,-228.69,Same Day,
ORD-103056,18-09-2019 00:00,Maria  Gomez,Home Office,Asia,India,Technology,Tables,1042.98,1584.76,Standard Class,
ORD-100603,15-05-2019 00:00,Ravi Kumar,Corporate,Latam,India,Technology,Tables,3480.52,1405.99,Second Class,
ORD-103449,10-05-2022 00:00,John Doe,Consumer,Usca,USA,Furniture,Storage,2728.42,1209.4,Second Class,
ORD-105109,17-01-2019 00:00,Maria  Gomez,Consumer,Asia,India,Furniture,Chairs,93.2,1778.12,Standard Class,
ORD-104146,27-06-2020 00:00,Maria  Gomez,Consumer,Asia,Germany,Office Supplies,Storage,3721.57,723.07,Standard Class,
ORD-103533,07-09-2021 00:00,Anita Sharma,Corporate,Africa,USA,Technology,Storage,948.2,-179.86,First Class,
ORD-103367,28-10-2018 00:00,Anita Sharma,Corporate,Asia,Germany,Furniture,Storage,4125.3,-346.63,First Class,
ORD-103368,29-03-2019 00:00,John Doe,Corporate,Usca,China,Office Supplies,Storage,1778.45,296.1,First Class,
ORD-103797,09-09-2019 00:00,,Consumer,Europe,India,Office Supplies,Binders,1696.41,-282.92,Standard Class,Missing customer name
ORD-105526,21-06-2022 00:00,,Corporate,Africa,USA,Furniture,Chairs,64.03,838.77,Standard Class,Missing customer name
ORD-101792,31-03-2022 00:00,Maria  Gomez,Consumer,Usca,Brazil,Furniture,Chairs,4938.71,-463.75,Standard Class,
ORD-102861,11-12-2019 00:00,Anita Sharma,Corporate,Usca,Germany,Technology,Tables,3061.96,609.41,First Class,
ORD-105732,22-08-2020 00:00,Ravi Kumar,Corporate,Usca,India,Office Supplies,Chairs,2116.54,-53.85,Standard Class,
ORD-103476,05-10-2022 00:00,Ravi Kumar,Corporate,Latam,Germany,Furniture,Storage,487.62,420.67,Standard Class,
ORD-103417,24-09-2019 00:00,Maria  Gomez,Consumer,Latam,Germany,Office Supplies,Phones,3497.24,1187.59,Same Day,
ORD-101645,17-05-2019 00:00,Anita Sharma,Corporate,Europe,China,Technology,Chairs,1417.24,377.41,Second Class,
ORD-101205,10-05-2023 00:00,John Doe,Consumer,Usca,Germany,Furniture,Phones,4941.46,353.35,Second Class,
ORD-103030,08-06-2022 00:00,John Doe,Consumer,Latam,China,Office Supplies,Binders,4752.98,1976.88,Standard Class,
ORD-102872,20-01-2019 00:00,John Doe,Corporate,Latam,China,Furniture,Tables,3677.81,1297.04,First Class,
ORD-103072,08-11-2020 00:00,Ravi Kumar,Consumer,Latam,China,Technology,Tables,4855.5,784.65,Same Day,
ORD-101854,06-02-2020 00:00,Anita Sharma,Consumer,Europe,India,Technology,Tables,532.64,948.44,Same Day,
ORD-104021,27-04-2019 00:00,Anita Sharma,Consumer,Europe,Germany,Technology,Binders,1403.18,1050.46,Second Class,
ORD-104662,01-03-2021 00:00,Ravi Kumar,Consumer,Usca,Germany,Technology,Storage,1269.95,-438.56,Same Day,
ORD-105031,25-01-2020 00:00,John Doe,Consumer,Africa,China,Furniture,Phones,364.7,-299.34,Same Day,
ORD-102708,13-10-2018 00:00,John Doe,Home Office,Usca,Germany,Furniture,Chairs,4861.27,1122.97,Same Day,
ORD-103502,04-03-2022 00:00,Maria  Gomez,Corporate,Latam,Germany,Office Supplies,Storage,304.57,411.17,Standard Class,
ORD-101332,28-04-2018 00:00,,Consumer,Latam,China,Office Supplies,Tables,4284.16,-361.39,Second Class,Missing customer name
ORD-100201,29-05-2020 00:00,Li Wei,Consumer,Asia,Brazil,Furniture,Tables,3841.97,243.78,Second Class,
ORD-103507,23-06-2021 00:00,,Consumer,Usca,Brazil,Furniture,Storage,1882.46,-174.29,First Class,Missing customer name
ORD-104212,30-05-2021 00:00,Anita Sharma,Home Office,Latam,China,Office Supplies,Phones,98.94,1790.78,Standard Class,
ORD-105032,15-05-2021 00:00,Anita Sharma,Consumer,Latam,India,Furniture,Storage,35.45,7.31,Same Day,
ORD-100574,06-12-2019 00:00,Anita Sharma,Consumer,Africa,Germany,Technology,Binders,1023.95,-140.77,Standard Class,
ORD-100536,27-04-2019 00:00,,Corporate,Asia,Germany,Technology,Tables,2471.91,1065.42,Same Day,Missing customer name
ORD-101625,19-03-2022 00:00,Li Wei,Home Office,Usca,Brazil,Technology,Phones,2292.26,804.78,Same Day,
ORD-102122,11-03-2023 00:00,Maria  Gomez,Home Office,Europe,China,Office Supplies,Chairs,2928.54,939.83,First Class,
ORD-100385,04-07-2021 00:00,,Consumer,Usca,India,Furniture,Tables,3860.94,589.87,First Class,Missing customer name
ORD-103281,05-03-2020 00:00,Li Wei,Home Office,Usca,China,Office Supplies,Storage,1889.89,667.92,First Class,
ORD-100474,31-07-2022 00:00,John Doe,Corporate,Africa,Brazil,Office Supplies,Phones,806.02,1446.99,Same Day,
ORD-100417,21-11-2019 00:00,John Doe,Home Office,Usca,Brazil,Furniture,Tables,4001.24,49.81,Same Day,
ORD-103600,17-05-2018 00:00,Anita Sharma,Home Office,Africa,Germany,Office Supplies,Chairs,1666.79,491.32,Standard Class,
ORD-105034,13-11-2022 00:00,Ravi Kumar,Home Office,Africa,USA,Technology,Chairs,1437.98,1894.56,Second Class,
ORD-100954,12-05-2019 00:00,Anita Sharma,Consumer,Latam,India,Furniture,Storage,3822.74,-25.04,Same Day,
ORD-104971,30-04-2018 00:00,Ravi Kumar,Consumer,Europe,India,Technology,Binders,4671.03,234.43,Standard Class,
ORD-104858,01-05-2019 00:00,Li Wei,Consumer,Africa,USA,Technology,Storage,4575.23,-21.08,Standard Class,
ORD-105298,21-01-2023 00:00,John Doe,Home Office,Asia,Brazil,Furniture,Phones,691.52,-448.76,Same Day,
ORD-101205,14-01-2022 00:00,,Corporate,Asia,China,Technology,Storage,2518.27,174.57,Same Day,Missing customer name
ORD-104759,22-07-2022 00:00,Ravi Kumar,Home Office,Europe,India,Technology,Phones,468.89,-383.83,First Class,
ORD-104120,19-05-2023 00:00,Li Wei,Consumer,Africa,USA,Technology,Binders,4805.07,-113.29,First Class,
ORD-101990,08-01-2018 00:00,John Doe,Corporate,Europe,Germany,Furniture,Storage,1080.06,406.71,First Class,
ORD-105299,12-04-2019 00:00,,Consumer,Latam,Germany,Furniture,Chairs,991.16,-448.2,Standard Class,Missing customer name
ORD-104805,28-04-2020 00:00,Ravi Kumar,Corporate,Asia,Brazil,Furniture,Phones,4444.98,1382.39,First Class,
ORD-103572,24-05-2019 00:00,Anita Sharma,Corporate,Usca,India,Office Supplies,Phones,4839.41,1488.97,Same Day,
ORD-105975,07-07-2020 00:00,Anita Sharma,Consumer,Asia,China,Technology,Chairs,3489.67,528.53,First Class,
ORD-105280,29-06-2019 00:00,Anita Sharma,Corporate,Africa,India,Office Supplies,Storage,609.42,1961.66,Same Day,
ORD-104380,01-02-2022 00:00,Li Wei,Corporate,Europe,Germany,Office Supplies,Binders,2431.85,1197.48,Same Day,
ORD-104158,10-08-2021 00:00,Anita Sharma,Home Office,Asia,India,Technology,Tables,4083.94,1359.3,Second Class,
ORD-105098,08-11-2020 00:00,Maria  Gomez,Consumer,Usca,Germany,Furniture,Storage,2864.52,-19.25,Second Class,
ORD-104757,18-03-2023 00:00,John Doe,Corporate,Usca,USA,Office Supplies,Storage,667.31,1593.59,First Class,
ORD-102713,01-05-2022 00:00,Li Wei,Consumer,Europe,USA,Furniture,Phones,863.58,1862.62,Same Day,
